"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"October 20, 2017","kixfan","-","yes","Good Times will be Had by All!","To be successful at this game you have to be a horrible person and I absolutely love this game! Fun for all ages....er....ummm....adults only please. Great party game...alcohol not included though. Guess that would be the only drawback. If they could squeeze a 6 pack of good craft beer into the box I'd give it an extra 6th star reserved just for absolutely perfect products only. Play this game. Many expansion packs available so you don't get bored with it!","5","-","-","https://www.amazon.com/gp/customer-reviews/R26LBP7A3O9YA8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 5, 2013","Robin Landry","-","yes","hysterically funny, and easy to learn","This has got to be the most hysterical game ever invented.  It's hard to explain just exactly what the game is and what makes it so funny, but I'll give it a try.Everyone draws 7 cards which have saying on them like 'Michelle Obama's arms', then one person draws a question card, such as 'what really turns on President Obama'? then each player must lay down one of their cards as an answer.Maybe another player lays down a card that says 'ignoring third world countries', and you can see how inappropriate the game can become.Another question card might say ' ------ is a trap'.  And you might use lay down your answer card which says 'a zesty breakfast burrito' or 'estrogen', in the hopes that your card will be picked and when someone acquires a certain number of cards, they are declared the winner.To say this game brings out the worse in people is an understatement.  Your job is to answer the questions as the playing asking the question would answer, which is why the game becomes such a riot.  If the questioner is someone who can hit bottom, you job is to answer the question with a card that will reveal his/her inner prejudices, fears, bad behavior etc.I've played a lot of games and this is truly the most fun we've ever had.  I've just explained how to play it, and it's that easy.  The only thinking involved is in knowing the inner lives of your opponents.  This game is a study inside the dark, inner workings of your friends and family, and if you play it on Thanksgiving, it might just make it hard to sleep at night knowing who you share blood relations with . . .","5","-","-","https://www.amazon.com/gp/customer-reviews/R4XUOD6DEL703/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 9, 2015","Jacob Flader","-","yes","Don't be Prudish","This is it. The one. The alpha and the omega of raunchy card games. Cards Against Humanity may very well be one of the funniest and most vulgar experiences you can expose your friends and house-guests to without winding up in jail by the end of the evening. This game is played in virtually the same manner as Apples to Apples Party Box - The Game of Crazy Combinations (Family Edition) but with cards that would make your grandmother blush. The amount of thought and ingenuity that went into devising the cards is a masterpiece. 'My big black dick?' Check. 'Women's suffrage?' Check. 'Harry Potter Erotica?' You bet!The sheer number of possible combinations is staggering and several of the prompts for a round require multiple cards, allowing for interesting and unexpected depths of depravity for the human mind to descend into. If your friends are moral absolutists who can't laugh at anything remotely terrible, this is not the game for them. For everyone else, this is one of the best experiences you can ever have with a card game and I wholeheartedly recommend it.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1H1D2PQOBYU32/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"March 2, 2015","T. Lamonica","-","yes","Cards Against Humanity (CAH)","What a hilarious game.  I have purchased this in addition to the expansion packs and it has been a staple at gatherings at my house.  I guess that makes me a horrible person according to their slogan, 'A Game for Horrible People'.  It is refreshing to have a game that isn't concerned with being politically correct and censored.  The more players, the better it gets.  The more alcohol, the better it gets.  I removed several of the cards from the deck that we typically didn't use a lot and weren't as funny as the others so we appreciate the addition of expansion packs.  It's a blast!Caution: If you're easily offended, don't buy it.  You're only going to write a nasty review later and then get trolled online for it!  Please, please, please don't buy if you're easily offended.","5","-","-","https://www.amazon.com/gp/customer-reviews/R86JI9RS627AV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 15, 2015","Richard S","-","-","NSFW! But very fun and endlessly entertaining.","Not sure how to do this review. Basically this is Apples to Apples (if you have kids you probably played that game), but for adults. Very adult themes. At first you may be embarrassed to play. After you get over that.... well, you will probably either have a great time or give up. There's not really any middle ground. You'll be watching over your shoulder to make sure your HR department isn't there... even at home. Yep, it can be that bad.We played it with some friends and weren't sure if they would like it. 20 minutes later we were all laughing so hard that we could barely breath! Everyone enjoyed it so much they all ended up wanting to buy their own copy.Honestly, it's really fun and can be silly, raunchy and offensive.. you'll love. It depends on what cards you get for the answers and how twisted you are, but even a bad hand of answer cards can make some of the funniest, most amusing answers. Even if you don't win, you'll enjoy the game.Just be sure to invite your crazy friends over to play.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1DUTNJGJPGLJA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 2, 2018","Tiffany Cook","-","yes","Great, Hilarious, Outrageous Card Game","Great card game for adults (definitely NOT for children or teens - I agree with the 17+ age they have on the side of the box). It's hilarious and outrageous - we can play this game for hours. This is the adult version of the card game 'Apples to Apples'. I do not recommend this to someone who is more 'conservative' as it does get pretty morbid and raunchy. Otherwise, GET THIS GAME!","5","-","-","https://www.amazon.com/gp/customer-reviews/R21WE7J0MC21AJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"October 19, 2017","JetNoise","-","yes","I don't remember laughing so hard while playing this game!","What a fun game!  Definitely not for young ones but definitely for adults!  I haven't laughed like I did while playing this game in a long long time.  I think some of our friends were laughing so hard that they were crying.  If you have a dinner party scheduled with adults and want to laugh your butt off, play Cards Against Humanity.  There are also extension packs that can be purchased too-","5","-","-","https://www.amazon.com/gp/customer-reviews/R21YJJV87B5K8F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 17, 2013","LopsidedMidget","-","yes","5 star game","There are over 1,000 reviews on here, so mine will probably get lost in the crowd. However, I can assure anybody that does happen to read this that Cards Against Humanity is a ridiculously fun game. With that said, it's really not a good one for kids to play, or be in the room while you play.I've owned this game for about 2 months and have played it for hours upon hours during that time period. I played a game with three other people and we used the entire black card deck just this past weekend (hours of playing) because it's really that much fun. I played with my family over Thanksgiving and my dad called me up after I had left to ask me what the 'name of that funny card game is.' I would definitely recommend this game if you are not easily offended. However, if you are sensitive to crude humor then you should steer clear of this game and buy apples to apples.I personally have enjoyed this game despite the limited number of cards (I'm now considering purchasing all of the expansions). Even if you get the same black card that you have seen a dozen times it will still have hilarious outcomes due to the white cards being different. Well worth $25 IMO.","5","-","-","https://www.amazon.com/gp/customer-reviews/R294X4XDM7GM47/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 26, 2018","Brittany","-","-","AMAZING","We actually already had this game but I got this game as a gift for someone who has game nights.  It’s a game that everyone should have.  I knew they would love it. The next day, after gifting it, I got a message that said “I haven’t laughed this hard in a long time! Everyone is dying of laughter over here!”Get this game if you’re thinking about it! It can even get those uptight people to break out of their shell!","5","-","-","https://www.amazon.com/gp/customer-reviews/RT7OD6MXR798T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"February 1, 2015","JayBayinME","-","-","not for the faint-at-heart","Only the people who know you best know your true sense of humor.  With those chosen few you are at ease to say every nasty, filthy, sick, snide and snarky comment you can think of - knowing they understand you don't really mean it and will laugh right alongside you and not hold it against you. If you don't participate in foul, politically incorrect humor, then keep on shopping!  Be advised, with this game, you are exposed to the most awful and utterly disgusting ideas.  How could one even attempt to joke about such things as The Holocaust, suffering children, cancer, and testicles?  I am known for my blunt sense of humor and my caustic wit, but even I was unable to actually speak many of the phrases I concocted to win certain rounds.  As I placed down the cards, I simply hung my head in shame knowing I had bested others this round, while those around me mightily guffawed.  If you don't laugh at Howard Stern, are shocked by Daniel Tosh, and/or hate South Park, you will be horribly offended by this game. This is the most horrible, irreverent game you will ever love.","5","-","-","https://www.amazon.com/gp/customer-reviews/R3CV8BZ9C1WSRU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 2, 2014","Phil Clapham","-","-","Deliciously sick","I won't go into detail since 6,500 people have already done that... but will add my voice to the chorus.  If you and your friends have a sick sense of humor, this is the game for you.  It's simple and hilarious.  We were introduced to it by friends who are gay, and I have to say that playing this game with half a dozen gay men just adds to the amusement.  Each person takes it in turn to read from a black card which has a missing word or phrase, and you have to suggest the fill-in-the-blank from the white cards in your hand.  The reader then gets to decide which entry is best and the winner keeps the black card... the winner is the first to accumulate X black cards (where X is a number you select).A few winning entries will suffice to give you a flavor:The Smithsonian Institution Museum of Natural History* - [where, btw, I worked for several years] -  has a new interactive exhibit on -----Winner: 'Children on leashes'What's that smell?Winner: 'Gandhi'When I was tripping on acid, ----- turned into ----- [This is one of several two-phrase cards]Winner: White privilege, the homosexual agendaYou get the idea.  Btw, DON'T pay the absurd amount of money some sellers on Amazon are asking (currently $169!) when this is sold out... just wait till Amazon restocks and get it for the regular 25 bucks.Enjoy... just don't try playing this game with fundamentalist Christians, your grandparents or people with no imagination.","5","-","-","https://www.amazon.com/gp/customer-reviews/R9HPSVHL9V9VO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 13, 2017","pat","-","yes","Very entertaining game for older teens and adults","Older kids have a really good time playing this game. If you start getting the same cards, you can buy expansion packs from the manufacturer, and can purchase other third party expansion packs  such as 'crabs against humidity' . We have several sets of each.The game is a bit like Apples to Apples, but more entertaining for teens and adults. I don't suggest kids play this due to some of the content.","5","-","-","https://www.amazon.com/gp/customer-reviews/R38NMDBG5BZQWN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"August 3, 2015","wisegal1981","-","-","Funniest game I've ever played!","My friends and I have had a blast playing this game several times now! I first only purchased the original set but after playing it once I realized that  I definitely wanted to get the expansion packs and I ended up ordering all 5. If you play with a large group of people then you will go to the cards a lot faster and so the expansion packs make it to where you aren't reading the same cards over and over. ** this game isn't for just anyone and you probably wouldn't want to play it with your parents and make sure the kids aren't around.  They don't say it's a game for horrible people for nothing. I do advise ladies who play this to make sure you wear waterproof mascara because you will laugh so hard at some points in the game that you will cry. If you are wanting to spice up your game nights then this is definitely the game you want to get.","5","-","-","https://www.amazon.com/gp/customer-reviews/R27VL6NSKDIJA1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 24, 2014","pichan","-","-","Adults With Dark Humor Required","I bring this game to EVERY party. It's always a hit. Co-workers, peers, everyone loves to get dark and dirty now and then. Dry humor is a plus in this game, but anyone can play. (Well, not the kids, but I assume you know it's is adult orientated by now!) For that matter, I consider this a “drinking game” but it has nothing to do with the gameplay so much as the atmosphere that results from a group of folks who are willing to push boundaries when loosened up. If played long enough, you’ll start to see patterns and find out what makes your friends tick. Humor finds its way into categories - dark, cute, clever, political, sex, etc.  Sex almost always wins in my house. Haha.A note on the expansion packs - I've purchased all the expansion packs and the 'bigger blacker box' to hold them all. It's a wonderful investment if you like the game but not necessary at all. It gives you more cards to work with but you can always make your own cards and grow the set for free. This is a very openly customized game.PRO TIP: PRINT AT HOME FOR FREE!  The awesome creators of CAH will let anyone download the entire game as PDF from their website. Honestly. All you need is a printer and some scissors. [...] If nothing else, you can see the cards and decide if you are into this sort of thing before buying the box set.","5","-","-","https://www.amazon.com/gp/customer-reviews/RTHUWF039VWJD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 17, 2015","Ornith","-","-","Your Mom is a possible card, so this may not be a suitable game for your mom.","No, really - the last time I played, someone actually had written 'your mom' on one of the blank answer cards in the set we were using.This is my favorite board/card game ever. I thought Apples to Apples was the best game when I first played that - and it still is, if you want to play with children or your mom - but if you're playing with the sort of grown ups who would make a Freudian joke *about* your mom, this game plays has the same basic mechanics, but much funnier (and more offensive) cards. This game is also all my friends' top choice for what to do at a convention when you're all wide awake but the events are over for the night. I decided that before the next con, I wanted my own set, and ordered this and as many expansions as the gift card I had handy would cover. Next time I take change to the machine in the grocery store and turn it into an Amazon gift card, I'm buying the rest!","5","-","-","https://www.amazon.com/gp/customer-reviews/R2K2RSLQQB4V8K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 7, 2015","MortensOrchid","-","-","Good time game!","Every decade we come across a board game that takes the world on fire, which is a difficult thing to do in this world full of video games and instant gratification.  This decade's board game is Cards Against Humanity, an adult version of Apples to Apples.  While the kid's version can be just as entertaining, CAH is a clearly more adult version with references to sex, drug use and bathroom humor.  This game is A LOT OF FUN with an ADULT crowd with a sense of humor.  But as we live in a world of uptightness and hearing the wrong things, PLEASE exercise caution when playing this game or even referencing this game in conversation to others.  Quite honestly, my sense of humor is not always geared towards sex, drugs and bathroom humor, because I think it's a sign of intelligence to show you do not always need to reference those things in conversation.  But I do enjoy a good sex, drugs and bathroom humor joke like the rest of them.  Have fun.","5","-","-","https://www.amazon.com/gp/customer-reviews/R238TYASXI5ZWT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 10, 2013","G. Cornell","-","-","Caution! Fun Party Game - For Horrible People Only","Warning!If you are religious, innocent, sheltered from the secular world, easily offended, or a goody-good, this game may not be for you.Are you already a horrible person?  If not, then be careful, you might have become one, after playing this game.End of Disclaimer.Cards Against Humanity Review:As it says on the box, this is 'a party game for horrible people.'  If you are already horrible, then go ahead and play. Have fun!  If you do not feel like a horrible person while you are playing, then you are probably not playing it right.- This game is basically Apples to Apples, but with horribly funny things on the cards.  This is my favorite party game.- It is so easy to play that you don't have to explain any complicated rules.  People at a party will watch one round and then want to join in.- Anyone can leave or join the game at any time without disrupting the flow. So if people arrive to the party late or leave early it is no problem.- If someone gets up to go to the bathroom or to make a drink, then the game can go on without them for a few minutes.  (I guess if you are good people, then you would wait for the person to come back so that they don't miss a round, but if you were good people you would not be playing this game.)- Again, the game does not have to stop for the remaining players as some players come and go.So if you are looking for an awesomely fun, hilariously offensive party game for you and your horrible friends, this is it.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1JJUECE9PNNWY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 4, 2019","Jess","-","-","Hysterical!","Good luck not peeing your pants while playing this game! Awesome to play with friends and surprisingly hilarious to play with parents/aunts/uncles/etc. It’s super inappropriate and incredibly funny. This is also a great game for a group, whether long term friends or new acquaintances. It’ll break the ice for sure and it also easy to pause for snack/drink refills.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1MCPJOSHBNPAZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 16, 2015","K. Pring","-","-","Truly a game for horrible people, and it's fantastic.","Are you a horrible person?  Terrible?  Do you mind reading strange and offensive things that would never be allowed in a 'proper' conversation?  This is the game for you!  Consider it Apples to Apples for adults.  Granted somewhat immature adults but adults none-the-less.  You have Black cards and you have White cards.  The Black cards have a few words, sentience with blanks, or instructions that then must be filled in by the White cards.  And using the White cards to fill in the gaps in the Black cards will likely get a few reactions, for example:  'We are awful human beings.'  'We are all going straight to hell for this.'  'OMG!'  etc, etc.  Point is: your not going to be sure if it's appropriate to laugh, but your will be laughing just to break up the awkwardness.  Fun game, highly recommend it, but again only for terrible, horrible people.  Like me.  Thanks for reading and have a nice day.","5","-","-","https://www.amazon.com/gp/customer-reviews/R13NUJTFXIXBW4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 15, 2012","Amazon Customer","-","yes","This game is exactly what it says it is.","We played this game for the first time the other night with four people.  Although there was drinking involved, I think we enjoyed the game so much that we were distracted from our drinking and actually remained sober the whole time we played.  We also had so much fun that we pretty rapidly forgot we were even keeping score.  I absolutely cannot wait until we play with more people because there will be more answers to decide between and choosing a winner each round will be that much harder.  As everyone else says, it is apples to apples, but x-rated.  It is absolutely hilarious, but even playing with one of the most liberal group of people I know, each of us was offended, or at least shocked, at least once.  However, we love the shock value, so that just made it more fun for us.  It would be very easy to decide to remove one or two cards because they toed the line just a little too much, but if you are going to do that, you really have no business owning this game.  If you, or someone you plan to play this with regularly are even slightly sensitive, easily offended (or able to be offended at all), or even just a really nice person with good morals, skip this game, it is pretty intense in it's vulgarity, and nothing is off limits.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1RF0AV7HBGM3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 28, 2013","Cindy Johnson","-","-","After the first 3 hands you'll either love it or hate it!","As my 28 y/o daughter said throughout her first time playing this game....'this is so not okay' and 'I'm going straight to hell'Definitely not a game for children or young teens or super religious people. But as has become our tradition to take a shot of Fire Ball Whiskey before we play the game. You know you've ventured into some things you have been thinking and some that you haven't ever thought of before! A great tension buster, a bonding game to say the least. We were introduced to this game during a family wedding weekend and although my 17 year old told me about the game a few days prior it's not a game you expect. Everyone asks 'have you played Apples to Apples before', (for me NO), it's off the chart hysterical, vulgar and creative. Think MadLibs times infinity and so politically incorrect!! We opted for the first two expansions because we played the 3rd expansion at the family get together. I thought just the original game itself was hysterically funny. We've made some of our own rules up....having 7 cards instead of 10 is easier to manage, and our next game will somehow encompass being able to play the re-up card beings that card always seems to be the perfect card for the question card that was just presented. I am not a crude person nor am I a prude this card game is a 'let your hair down and get comfy kinda game' Make sure you don't pee your pants.*****DEFINITELY NOT APPROPRIATE FOR ALL AUDIENCES******","5","-","-","https://www.amazon.com/gp/customer-reviews/R2ZJPFLJ1FRZM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 13, 2012","The one you call Tim","-","-","Twisted fun for like minded twisted folks...","I've played a lot of games over the years. A lot. Many of these have been card games with friends, around a table. Sometimes with an 'adult beverage', other times not. From a 'just going to have some fun with my friends' level, this game is tough to beat.I was exposed to Cards Against Humanity at a regional Sci-Fi / Fantasy convention during a birthday party for one of our guests. A nice young lady was sitting at a table with the game, another young lady noticed it and started talking about how fun it was,  and next thing you know it, our Guest was at the table and we were laughing our butts off.  We were laughing hard enough that there were tears. This is a good sign you have a good game. I will say this - the group playing was all very creative, intelligent, and shall we say... twisted. It was a 4 day gathering of Geeks after all.  I enjoyed the game so much, I pulled out my 'droid and ordered the game and the expansion, on the spot!This game is not for everyone (especially kids). If you get offended, ever, at anything - do not buy it. It has language, ideas, concepts, phrases, and so on that will make you cringe. If you have a group of friends that watch NASCAR, WWE, NFL, etc as 'entertainment' all the time ... this game isn't for you. If you have open minded friends, who like to have fun, laugh, and let offensive things roll off your back - then by all means get this game. If you laugh at things that are WRONG - then get this game.It's been called Apples to Apples for 'grown ups', and that is fairly accurate. Game play is similar, with a few twists. Rather than a word, person, or place - you work with a concept and try to match what you think the 'Card Czar' will choose. It is NOT Apples to Apples - it's more.  Just buy the dang thing.Fun level: Yes, 5 stars. But not for everyone. Seriously. This game is not fun for everyone.Educational value: Yes, 5 stars. You learn A LOT about your friends playing this game.. hehe.Durability: Yes, 5 Stars. It's a card game, on pretty heavy cards.  Should last you a good long while.","5","-","-","https://www.amazon.com/gp/customer-reviews/R14YM2NQV4ZMNB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"March 2, 2014","Tris","-","-","Doubted it at first, but I was wrong.","I was curious on whether I should buy this card game since people were talking about it online.At first, I thought this game would be boring or 'meh' for my friends.I was wrong.I brought this to my friend's birthday thinking that this would be just another boring card game. But as my 15 friends and I started playing, the fun couldn't be contained. We played, played, played, and played, revealing how creative and how screwed up all our minds are. Even my friends who I thought were innocent, nice, sweet, and bubbly, won the game with their most twisted card choices. I will never look at them the same way again.Hours went by as the laughter ensued.We all had fun.The thing is, unless you buy the expansion packs or play only on special party occasions, this game could get old.In addition, I was lucky that my friends don't get seriously offended because, trust me, some combinations can be.So, don't play it too much with the same people and don't play it with the prudish and the easily offended.Please, if you doubt this game, don't. I think this is one of the best $25 I spent on Amazon ever.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2DMPGDXFWWOG4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"October 6, 2014","K. Young","-","-","Be prepared to wipe tears from laughing so hard","What can I say? Our family laughs so hard we beg to stop so our jaws can rest from all of the chuckles, chortles, guffaws, howls and belly laughs. We gasp for breath, and wipe tears from laughing so hard. We gasp in shock as a 'sweet' person plays an unexpected and not politically-correct card. Not for the delicate or easily offended, this game will have you learn all sorts of things about friends or family members. We will pull some of the racier cards when in more genteel company, but nothing beats a rip-roaring game with the family. With all of the distractions and busy lives our family leads, nothing other than calling my kids for dinner gets them to come running faster than, 'Anybody want to play Cards Against Humanity?' Family game night is back in the house! FYI, our sons are ages 19 and 22 ( in university) and we pull this out when they have their friends over for a BBQ etc. Definitely makes us the 'cool parents' on the block! lol","5","-","-","https://www.amazon.com/gp/customer-reviews/R1MSAK0BZJYYT0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 5, 2013","Stephanie","-","-","It's not safe for work, but get it anyways.","This game's permanent home is in my backpack. Why? Because I bring it to school every day - no joke. I'm in dental school where sometimes you get a little downtime between patients or rotations. This game is how we pass the time, and it's been a very inclusive game because you can play it with just a few people or a huge crowd.Like others, I'd probably describe it as a dirty version of Apples-to-Apples. Honestly, it's like Apples-to-Apples had a baby with Urban Dictionary and this was the result. Heck, I've even played it with my parents and family before and even that is a hilarious experience despite it's moments of awkward pauses. But then again, my family consists of three brothers (all in their twenties), my parents (in their early fifties), and myself, so that might explain how we can play a ridiculous game like this with no shame. But as you can see, it's great for adults of all ages who have a sense of humor (this game WILL be crude, guaranteed) and even  parties. I plan on breaking it out on Thanksgiving and Christmas this year since there's no person under the age of 19 anymore in my extended family.If you want a preview of the types of topics / cards in the game, go to the manufacturer's website. There's a PDF you can download and determine for yourself if this is a game that's kosher or worth investing in (and it is).","5","-","-","https://www.amazon.com/gp/customer-reviews/R7B78B30KF8HU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 4, 2016","bobby owens","-","-","I had heard good things but did not have too high of expectations","I bought this game to play with some friends. I had heard good things but did not have too high of expectations. I was wrong, it was a BLAST! We were all laughing and having a great time. It is not for people who are easily offended, have a problem with racist, religious, political, or pretty much any other hot button issue being made fun of. We bought some expansions and are going to play again soon. This is definitely great for an adult game night. I would suggest 4-6 players with this deck. 6+ you will probably need to add some expansions to make the game last longer. The game play is easy, the rules are easy to follow (read the entire rule book, trust me on this one, it is worth it!), and it is good, not so clean fun. Easy 5 stars!","5","-","-","https://www.amazon.com/gp/customer-reviews/R2GO5GDLURKNER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 6, 2013","Juliana Christine Riegel","-","-","Best Game EVER","I love games. All games, but mostly fun, thinking games. I love The Game of Things. Scattergories. Catch Phrase. Funglish.This is my new favorite game. Like Apples to Apples, but a million times funnier, if you are a horrible, horrible person like me.One person (the judge) draws a black card and reads it aloud:'TSA Guidelines now prohibit _______ on airplanes.'Everyone else surveys the seven white cards in their hand, and submits one to be judged:'necromancy''italians''harry potter erotica''morgan freeman's voice''hot pockets'The judge picks their favorite response (I'm going with hot pockets. Those things are dangerous!) and the person who submitted the card wins the round and is awarded the black card. The judge position moves to the next player in the circle...Play continues until... Something. You either get bored (never!), run out of cards (we play really long games) or someone is the clear winner (my husband usually ends up with 3x the cards as anyone else). Alternatively, you play to a certain number of wins.I love this game so much. Just buy it from the company...They release more almost every month. You can sign up on their website to be notified when more are made, so you can buy them then. No reason to be ripped off.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2IMCYCT3YJVXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"March 5, 2014","Jeni Groenewoud","-","-","The game for you if you want to get to know others dark side","I purchased this game for my husband as a stocking stuffer for Christmas unknown to it's addictive qualities. We began the game with a couple of friends and my in-laws. The sickening twists to this game has brought us all closer believe it or not. At first it's scary to place the cards that you've chosen on the table. But when everyone is gasping and falling on the floor laughing, you tend to gain a little more self confidence. But don't let this game fool you. This game will also help you define your circle of friends. When playing with friends and one person keeps placing lame cards that you have to force a laugh (ha ha haha) you will reevaluate your friendship with that individual. Sad as it may be, you will become a new person playing this game. Your confidence will rise as well as you will unlock a part of your mentality that you never knew existed! I am now ordering the add-on packs so that we can continue to enjoy our time with friends, while getting the sick, twisted attributes we hinder so well out. I recommend this game to anyone and everyone that wants to have real fun at your next gathering.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2CSJ456OH8P9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 24, 2015","Darby Shaw","-","yes","This game is entertaining for people who like to laugh at themselves","Sometimes a rating of 5/5 stars isn’t enough.  This game is entertaining for people who like to laugh at themselves, and are not sensitive to distasteful humor.  How distasteful?  Well, once while playing, the black card everyone had to answer to read “I got 99 problems but a ____________ ain’t one.”  The winning card read “Opera crying into a Lean Cuisine.”  While these particular cards are tame for this game, keep in mind that there are much more graphic cards.  If you are unsure if this game is for you, read the instructions for the game prior to purchase; it can be found online.  If the instruction manual seems too crass, you may be more satisfied with a rousing game of Apples To Apples.Aside from what type of person would enjoy this game, it should also be noted that these cards are on very heavy card stock.  They are nearly liquid-proof, perhaps better described as liquid-tolerant.  This game is usually enjoyed with adults beverages, and it seems that the manufacturers have taken this into consideration.  The box in which these cards come in is also very compact, sturdy and durable, a perfect camping and travel companion!  It is also a terribly entertaining game for what the manufacturers describe as “a party game for horrible people.”This game can be credited with showing who share a similar sense of humor in a friend group (or family).  People who have a very particular sense of humor will continue to choose winning cards that are most similar to what they would say.  If you already know their favorite type of humor, you can use this information advantageously and play cards that they may find hilarious, even if you only find it marginally funny.  If you know you and your friends are terrible people, you all would enjoy a roaring game of Cards Against Humanity.  Want to know if your family members are not as innocent as they seem?  Get them Cards Against Humanity for the Holidays; maybe it will become a tradition to play it around the dinner table.  If sarcasm is one of your most valued character traits I’m confident you will enjoy this product.  With Cards Against Humanity, being a terrible person was never funnier, or more acceptable.","5","-","-","https://www.amazon.com/gp/customer-reviews/R6OO7ZXQJVPYX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"February 27, 2014","Jake","-","-","Great to play with friends","What a great way to break up a night or even schedule a night to play Cards Against Humanity with a bunch of friends.  It is guranteed that at some point while playing Cards you will laugh so hard you will cry and sometimes it's not just from Cards, but from your friends reaction to why their cards weren't chosen followed by their attempt to persuade you why you should have chose their cards.  Cards is not politically correct, which is awesome, Cards is vulgar, and Cards is inappropriate.  This does not imply that you will be shouting slurs or nasty names at your friends and it is not to deter potential customers from purchasing or playing this game simply because some of the funniest players of cards are mothers, grandmothers, or stuck-up uncles.  We haven't had a single person dislike Cards after introducing them to cards, rather, they ask where they can purchase cards.In addition to the original pack we have also purchased two expansion packs.  This is not because the original was not sufficient or overplayed, rather, expansion packs make it better when you have large groups playing off of the original pack.  Buy-it, play it and have fun.  You won't regret it.","5","-","-","https://www.amazon.com/gp/customer-reviews/R3B84P9FVVULKX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
