"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"May 30, 2013","TnA","-","-","Not for Prudes","Thee are obviously some really ignorant people buying this game. This is NOT FOR CHILDREN; the packaging clearly states '17+' It s NOT for the faint-of-heart or weak-willed; it says plainly on the box 'A PARTY GAME FOR HORRIBLE PEOPLE'.  These are for obvious reasons. It can get very offensive for people who are: uptight, prudish, modest, uncomfortable or otherwise too stuck-up or focused on themselves to enjoy some brainless stupid fun. These people should go back to playing Candyland or Scrabble.Do not purchase this game for your 14 y/o nephew. The box says 17+Do NOT take this to your church group potluck dinner... unless they are cool with r-rated conversations and laughing to the point of crying.","4","-","-","https://www.amazon.com/gp/customer-reviews/R3HSOFLTCDZISX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 28, 2017","Dean","-","yes","Fun Times","Played this with my 17 & 18 year old.  Man, laughed our butts off.  But it is definitely not for the faint of heart, prudes or anyone who embarrasses easy.  but if you are looking for a couple hours of pure, unadulterated (and somewhat dirty) fun, this is your game.","4","-","-","https://www.amazon.com/gp/customer-reviews/R3GLCRAS1L7KN3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 25, 2013","Jeff","-","-","Fun, Yet Slightly Flawed Party Game","As anyone familiar with Cards Against Humanity will tell you, this game is a blast to play. It is guaranteed to give ample laughs even after repeated sessions. My only concern with the format of the game is that the same cards seem to get picked over and over.I have played this game with several (very different) groups of people, and no matter what, the same 'most shocking' cards always win each round. I completely understand that in the right context, any card can be funny, but when I draw a 'science' or 'flightless birds' card, there is no way I'll get picked over the more shocking or grotesque ones.When someone wins a round with horrendous cards like 'opposable thumbs', please let me know.","4","-","-","https://www.amazon.com/gp/customer-reviews/R3243WFAZ8QM2R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 21, 2012","Brett O.","-","-","Awesome game, but be warned","First of all, I highly recommend this game for those individuals that enjoy a good laugh and aren't easily offended.  That being said, I would like to just warn people considering this game of two things.  First, the cards aren't of the highest quality.  So consider making your own cards if you can't find these cards at a decent price.  Secondly, once you DO get the cards, I recommend that you take it account the people you are playing with.  There may be some cards you may need to screen ahead of time due to tragic life events like deaths in the family.  In the end, I gave this game 4 out of 5 stars because the card quality is a little low and because I don't think this game has much replayability after you've been through all the cards a few times.","4","-","-","https://www.amazon.com/gp/customer-reviews/R1SG6F5V6LRWLW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"March 13, 2015","JES","-","-","Fun game with some over the top cards.","This game is like a combination of Things and Apples to Apples.  It is definitely an adult game and is not appropriate for children.  We had a blast playing it but I will say there were some cards that were so descriptive and weird that I have to wonder about the writers.  But that is part of what makes it so fun.  We did get rid of some cards because we just did not find them funny in any situation.  I feel like this game could be improved by not including cards such as these (One of them was 'Dead babies'.)  But with the right group of people and the right mindset about the game, it is really fun to play and will have you laughing the whole time.","4","-","-","https://www.amazon.com/gp/customer-reviews/R2CQACIERKQFCD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 5, 2019","L.S.","-","-","Was fun 1st 100 times.","We played often and before it was even popular. We got all our friends to buy it and we all enjoyed it. But it totally will matter on the group you are with and their personality. It can be a real doozy sometimes and also after you played a whole bunch it starts to get boring. But I see they have other packs now to help with that.","4","-","-","https://www.amazon.com/gp/customer-reviews/R23ZQ4ABIAE0D7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"April 4, 2019","Adam ","-","-","It's not for everyone","I got this as a gift for my sister. She loved it, but remember this is an inappropriate adult game. Nothing worse than being at a family holiday and your crazy aunt announces we have to play cards against humanity. I don't want to play this game with my parents and you certainly should not play it with children. But in the right setting it's hilarious and a total riot.","4","-","-","https://www.amazon.com/gp/customer-reviews/R3D0AQXY1TMVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 24, 2015","Melissa J.","-","-","Fun, Funny, and awesome but also may be offensive to some so beware. ( Probably shouldn't play this with your grandma! )","Great game for adults. Would not recommend for anyone under 17. Also, some topics on the cards may be offensive to some which is why I rated it 4 out of 5. Please be mindful of this if you or your friends are easily offended. You may want to pull some cards out before playing. This is a great drinking game as well:You can use either shots or drinks and every time someone gets their cards chosen they have to drink/take a shot.Pros:Hilarious combinations.Fun with friends.Great for when you are bored.Customization ( You can purchase other packs with new cards! )Cons:May be offensive to some.Can be confusing at first.If you play a drinking game with it, you will get drunk! ( ok not really a con :P )","4","-","-","https://www.amazon.com/gp/customer-reviews/R5VBASQ8G1W0V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 1, 2017","Boomer56","-","-","We played with a mixed group (age wise) and the game was completely entertaining but at times some play seemed best suited for 1","Apples to Apples for a mature audience. We played with a mixed group (age wise) and the game was completely entertaining but at times some play seemed best suited for 13 year old boys. Plenty of opportunity to laugh - you can't really go wrong as long as players understand going in that this is a mature audience game and may also challenge player sensibility on issues such as race; religion; sexual orientation; and any other subject that is potentially taboo. Keep an open mind and you will find plenty of laughs in this game.","4","-","-","https://www.amazon.com/gp/customer-reviews/R2CTVAQ0FVW4EQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"June 25, 2014","Marcia Marine","-","-","A raunchy twist on a kids' classic.","It's no secret this game is borderline offensive to just about everyone in some way, as the cards can be racially, sexually, and topically charged. Even in my early twenties, I find some of the cards to be a little too below my type of humor. But if some cards really don't suit your tastes, you can simply toss them out and you're still left with plenty of fun ones.It's a nice, adult twist on Apples to Apples that's as easy to learn as it is to set up. Easy to play and quick, too, it's great for a party and has the best replay value of any game thus far. I'd not recommend you play this with your parents or anyone too easily offended, as I've found most people discard of one or two of the more distasteful cards provided. However, you can buy blank cards and replacement packs and cultivate your perfect gaming experience easily. GREAT when drinking!","4","-","-","https://www.amazon.com/gp/customer-reviews/R17GQ17OK40QZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 23, 2015","guamie","-","-","This is a very fun game and incredibly entertaining","This is a very fun game and incredibly entertaining. I will say, however, that if you plan on playing it a lot, especially with the same group of friends or family, then you may consider investing in the extension cards because you'll eventually get tired of hearing the same thing over and over again. Granted the response can go to different questions but at some point hearing 'Dick Cheney prefers Dick Cheney' gets tiring -- adult libations do help the cause, though. All in all, super fun and entertaining and I would definitely recommend buying it and bringing it with you whenever you're going to a friends place because you can never go wrong with it, unless you're offended by hearing, 'And the Academy Award for not giving a s*** about the Third World goes to God.'","4","-","-","https://www.amazon.com/gp/customer-reviews/RHCEPEHSQEVPZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 2, 2014","A Pinch of Lavender","-","-","they're not as funny as first time or two","OMG! I have laughed so hard, and been laughed at so hard, my stomach hurts. I have also proven how prudish I am, my adult kids are much more fluent in many subjects that I've never even heard of. Have to admit that there are moments of stunned embarrassment as well. Play with people you know, people you know who can handle extreme off-color subjects, and language. And prep each game with the same info, players need to know that they can't be offended by the offensive info. A real oxymoron, but in an underhanded way, it's even educational!  The only thing I've found somewhat discouraging is, once you've gone through all the cards, they're not as funny as first time or two.  And probably why the company has become so successful in providing additional game packs to add to the initial box.  4 stars substantiates my cautionary message, and boredom with the same game...need to find new victims, I mean friends, to play with....or buy add-on packs...","4","-","-","https://www.amazon.com/gp/customer-reviews/R1QF77VPBR3UU3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"August 16, 2013","Trepidation","-","-","Over the top fun.","The only reason I'm docking it to four stars instead of five is that this is utterly, totally inappropriate for not only most age groups, but also a whole lot of cultures and subcultures. There are so many in jokes and American pop culture references that, no matter who you are, you're likely to find a few that just don't make sense.This is a shameless Apples to Apples clone that adds in so much horrifying profanity and grotesquely sexual innuendo that, in exactly the manner it was intended, it's shocking even to most 20-somethings. If you're unfamiliar with the game's origins, it was designed as a dorm game, which is eminently clear as soon as you've played a round or two.That said: For people in their 20's and 30's who have been reasonably plugged in to internet and media culture over the last decade or so, this game is absolutely hilarious. Expect zero subtlety and make sure you have a few bottles of something strong handy, and this will likely become a staple of your party gaming.","4","-","-","https://www.amazon.com/gp/customer-reviews/R23L3RJJPC8BWY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 30, 2014","Jose Monsanto","-","-","Great party game!","The night I told my friends that the Cards came in, it was on!  We all got together at the kitchen table and had a blast.  Myself being the only one who had not played before was rolling on the floor after hearing the crazy and messed up combinations these people came up with... but I was not alone!Any who, why was one star knocked off for a game that brings so much laughter?  Duplicates... there were so many duplicates; one round we had people lay down two of the same card while I was personally holding a copy in my hand (I wondered if anyone else had the same card in their hand).  I love that it looks as though you are getting a whole bunch of original and Krazy cards in the box but the time I need to spend to sort out the duplicates is just annoying.  I will post a pic of all the duplicate cards when I pick my deck back up (it's currently on loan, bringing filth and good laughter to others).  and if you have not yet, go PLAY this game!  You learn a bit about how messed up your friends are and a lot about how your mind works as well.","4","-","-","https://www.amazon.com/gp/customer-reviews/R1V11ZYNZ83J6H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
Platinum Plan or higher is required in order to access reviews beyond 100'.
